대학교 이름,가게 이름,가게 평균 평점,리뷰어 리뷰수,가게 방문수
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,28.0,2
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,2.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,3.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,14.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,20.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,17.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,156.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,6.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,32.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,2.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,9.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,11.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,16.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,4.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,1.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,7.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,14.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,28.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,6.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,1.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,4.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,5.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,2.0,2
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,3.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,10.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,4.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,5.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,3.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,12.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,16.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,530.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,5.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,1.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,2.0,2
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,3.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,2.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,4.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,7.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,6.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,19.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,9.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,3.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,12.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,6.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,2.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,7.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,4.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,7.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,3.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,5.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,10.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,10.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,4.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,2.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,10.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,4.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,8.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,26.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,5.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,1.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,411.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,24.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,5.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,13.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,2.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,485.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,4.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,2.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,9.0,1
성균관대학교 인문사회과학캠퍼스,프루스트,4.97,5.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,340.0,3
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,94.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,308.0,3
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,434.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,94.0,3
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,94.0,2
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,544.0,2
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,148.0,2
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,466.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,148.0,3
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,356.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,591.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,308.0,2
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,43.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,308.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,637.0,2
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,800.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,926.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,319.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,923.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,99.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,459.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,810.0,3
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,375.0,3
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,209.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,15.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,905.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,319.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,115.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,765.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,199.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,306.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,375.0,2
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,483.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,453.0,2
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,916.0,2
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,757.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,211.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,453.0,3
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,703.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,78.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,526.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,540.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,403.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,302.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,631.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,292.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,430.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,653.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,820.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,812.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,361.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,828.0,4
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,917.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,380.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,726.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,610.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,763.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,769.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,544.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,940.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,15.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,115.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,964.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,78.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,837.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,447.0,1
성균관대학교 인문사회과학캠퍼스,가비아노,4.4,527.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,376.0,2
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,342.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,376.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,562.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,193.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,609.0,3
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,746.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,609.0,2
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,915.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,214.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,238.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,50.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,609.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,8.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,11.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,5.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,24.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,429.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,259.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,336.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,7.0,2
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,22.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,334.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,358.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,11.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,23.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,3.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,11.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,127.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,755.0,2
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,553.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,529.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,272.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,499.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,628.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,43.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,618.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,17.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,885.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,17.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,39.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,1.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,17.0,2
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,380.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,222.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,3.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,5.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,794.0,3
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,31.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,755.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,794.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,153.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,197.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,214.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,268.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,52.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,794.0,2
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,635.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,69.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,307.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,356.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,266.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,54.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,389.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,96.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,414.0,9
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,267.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,283.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,7.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,7.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,7.0,2
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,19.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,86.0,1
성균관대학교 인문사회과학캠퍼스,바이미디저트,4.65,50.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,685.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,24.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,383.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,910.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,5.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,613.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,422.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,101.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,82.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,750.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,947.0,11
성균관대학교 인문사회과학캠퍼스,일상,4.52,398.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,422.0,2
성균관대학교 인문사회과학캠퍼스,일상,4.52,539.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,634.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,821.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,296.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,109.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,204.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,771.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,747.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,270.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,293.0,1
성균관대학교 인문사회과학캠퍼스,일상,4.52,147.0,1
